date,product_id,product_name,category,units_sold,unit_price,discount_pct,gross_revenue,units_returned,return_rate,net_units_sold,net_revenue,cogs_per_unit,cogs_total,gross_profit,gross_margin_pct,marketing_spend,competitor_price,price_vs_competitor,economic_index,consumer_sentiment,csat_score,is_holiday,is_weekend,is_black_friday_week,is_cyber_monday,is_prime_day,day_of_week,month,quarter,season,season_ord,revenue_lag_1d,revenue_lag_7d,revenue_lag_30d,revenue_roll7_mean,revenue_roll30_mean,revenue_roll7_std,units_lag_1d,units_roll7_mean,target_next_day_revenue,is_high_demand_spike,day_name,year
2022-11-26,P002,Smartphone,Electronics,475,433.43,28.6,205879.25,27,0.0574,448,194176.64,239.28,107197.44,86979.2,44.79,1080.0,546.94,0.7925,96.21,65.27,4.3,0,1,1,0,0,5,11,4,Fall,4,380356.32,92582.88,71723.6,214458.09,106806.21,111465.47,877.0,488.57,199852.38,1,Saturday,2022
2022-11-27,P002,Smartphone,Electronics,596,366.03,39.61,218153.88,50,0.0841,546,199852.38,299.61,163587.06,36265.32,18.15,1080.0,599.55,0.6105,95.96,66.39,3.8,0,1,1,0,0,6,11,4,Fall,4,194176.64,83095.3,66307.92,231137.68,111257.69,96226.28,475.0,550.86,219943.99,1,Sunday,2022
2022-11-28,P002,Smartphone,Electronics,521,432.11,29.76,225129.31,12,0.0243,509,219943.99,302.59,154018.31,65925.68,29.97,1080.0,707.35,0.6109,97.95,63.05,4.1,0,0,1,1,0,0,11,4,Fall,4,199852.38,82646.16,102263.7,250751.65,115180.36,71809.47,596.0,603.29,207619.6,1,Monday,2022
2022-11-29,P002,Smartphone,Electronics,514,425.45,30.79,218681.3,26,0.052,488,207619.6,274.27,133843.76,73775.84,35.53,1080.0,645.4,0.6592,96.84,69.86,3.7,0,0,1,1,0,1,11,4,Fall,4,219943.99,231986.93,94703.4,247270.6,118944.24,73442.76,521.0,602.0,220645.92,1,Tuesday,2022
2022-11-30,P002,Smartphone,Electronics,559,417.89,31.14,233600.51,31,0.0562,528,220645.92,279.21,147422.88,73223.04,33.19,1080.0,573.13,0.7291,101.15,71.39,4.0,0,0,1,1,0,2,11,4,Fall,4,207619.6,206710.2,65007.6,249261.42,124132.18,72340.65,514.0,618.29,70627.84,1,Wednesday,2022
2022-12-01,P002,Smartphone,Electronics,140,551.78,8.68,77249.2,12,0.0887,128,70627.84,244.74,31326.72,39301.12,55.65,576.0,641.25,0.8605,98.53,65.58,3.2,0,0,0,0,0,3,12,4,Winter,1,220645.92,322235.1,52227.2,213317.53,124745.54,90314.33,559.0,526.0,85959.24,0,Thursday,2022
2022-12-02,P002,Smartphone,Electronics,146,609.64,0.78,89007.44,5,0.0386,141,85959.24,229.42,32348.22,53611.02,62.37,576.0,695.79,0.8762,99.8,57.25,4.4,0,0,0,0,0,4,12,4,Winter,1,70627.84,380356.32,63753.9,171260.8,125485.72,64390.56,140.0,421.57,103653.53,0,Friday,2022
2022-12-03,P002,Smartphone,Electronics,189,579.07,5.76,109444.23,10,0.0577,179,103653.53,235.33,42124.07,61529.46,59.36,576.0,700.83,0.8263,95.42,72.55,4.5,0,1,0,0,0,5,12,4,Winter,1,85959.24,194176.64,76948.16,158328.93,126375.89,68009.61,146.0,380.71,93198.2,0,Saturday,2022
2022-12-04,P002,Smartphone,Electronics,179,541.85,11.11,96991.15,7,0.0403,172,93198.2,243.68,41912.96,51285.24,55.03,576.0,603.4,0.898,99.88,69.6,3.9,0,1,0,0,0,6,12,4,Winter,1,103653.53,199852.38,80015.04,143092.62,126815.33,69094.91,189.0,321.14,83957.76,0,Sunday,2022
2022-12-05,P002,Smartphone,Electronics,157,583.04,4.88,91537.28,13,0.088,144,83957.76,249.4,35913.6,48044.16,57.22,576.0,713.64,0.817,95.12,67.87,4.5,0,0,0,0,0,0,12,4,Winter,1,93198.2,219943.99,79746.78,123666.01,126955.7,62707.91,179.0,269.14,62057.88,0,Monday,2022
2022-12-06,P002,Smartphone,Electronics,110,574.61,5.83,63207.1,2,0.0212,108,62057.88,271.85,29359.8,32698.08,52.69,576.0,580.73,0.9895,95.85,72.82,3.7,0,0,0,0,0,1,12,4,Winter,1,83957.76,207619.6,83188.72,102871.48,126251.34,53718.65,157.0,211.43,71319.09,0,Tuesday,2022
2022-12-07,P002,Smartphone,Electronics,131,579.83,4.02,75957.73,8,0.0685,123,71319.09,280.93,34554.39,36764.7,51.55,576.0,593.35,0.9772,96.82,62.04,3.6,0,0,0,0,0,2,12,4,Winter,1,62057.88,220645.92,56085.56,81539.08,126759.12,14453.33,110.0,150.29,74359.35,0,Wednesday,2022
2022-12-08,P002,Smartphone,Electronics,141,550.81,9.65,77664.21,6,0.0492,135,74359.35,291.85,39399.75,34959.6,47.01,576.0,632.03,0.8715,97.54,70.61,4.9,0,0,0,0,0,3,12,4,Winter,1,71319.09,70627.84,63999.27,82072.15,127104.46,14046.92,131.0,150.43,75631.04,0,Thursday,2022
2022-12-09,P002,Smartphone,Electronics,137,595.52,2.1,81586.24,10,0.0751,127,75631.04,258.61,32843.47,42787.57,56.57,576.0,578.07,1.0302,96.2,64.82,4.3,0,0,0,0,0,4,12,4,Winter,1,74359.35,85959.24,61841.46,80596.69,127564.11,14112.86,141.0,149.14,84601.02,0,Friday,2022
2022-12-10,P002,Smartphone,Electronics,165,538.86,11.87,88911.9,8,0.0528,157,84601.02,300.39,47161.23,37439.79,44.25,576.0,610.18,0.8831,98.92,69.12,4.4,0,1,0,0,0,5,12,4,Winter,1,75631.04,103653.53,65515.5,77874.91,128200.29,10227.38,137.0,145.71,84598.5,0,Saturday,2022
2022-12-11,P002,Smartphone,Electronics,157,575.5,6.05,90353.5,10,0.0683,147,84598.5,289.48,42553.56,42044.94,49.7,576.0,644.73,0.8926,97.5,69.3,4.2,0,1,0,0,0,6,12,4,Winter,1,84601.02,93198.2,68668.8,76646.38,128731.28,8440.33,165.0,142.57,72515.03,0,Sunday,2022
2022-12-12,P002,Smartphone,Electronics,124,609.37,0.51,75561.88,5,0.0469,119,72515.03,290.02,34512.38,38002.65,52.41,576.0,613.04,0.994,97.99,64.05,3.5,0,0,0,0,0,0,12,4,Winter,1,84598.5,83957.76,87739.2,75011.7,128223.81,7877.62,157.0,137.86,69912.36,0,Monday,2022
2022-12-13,P002,Smartphone,Electronics,132,554.86,9.29,73241.52,6,0.0527,126,69912.36,263.26,33170.76,36741.6,52.55,576.0,541.29,1.0251,98.69,68.53,3.5,0,0,0,0,0,1,12,4,Winter,1,72515.03,62057.88,81511.08,76133.77,127837.19,6079.06,124.0,141.0,64800.26,0,Tuesday,2022
2022-12-14,P002,Smartphone,Electronics,121,544.54,10.68,65889.34,2,0.0205,119,64800.26,263.54,31361.26,33439.0,51.6,576.0,550.96,0.9883,97.97,73.1,4.2,0,0,0,0,0,2,12,4,Winter,1,69912.36,71319.09,77679.72,75202.51,127407.87,7313.53,132.0,139.57,64995.61,0,Wednesday,2022
2022-12-15,P002,Smartphone,Electronics,115,596.29,1.65,68573.35,6,0.0555,109,64995.61,230.74,25150.66,39844.95,61.3,576.0,551.27,1.0817,99.55,64.62,4.7,0,0,0,0,0,3,12,4,Winter,1,64800.26,74359.35,73932.3,73864.83,127109.98,8285.23,121.0,135.86,69886.52,0,Thursday,2022
2022-12-16,P002,Smartphone,Electronics,125,602.47,0.83,75308.75,9,0.0747,116,69886.52,258.55,29991.8,39894.72,57.09,576.0,636.82,0.9461,99.61,71.86,4.0,0,0,0,0,0,4,12,4,Winter,1,64995.61,75631.04,74792.7,73044.19,126946.44,8365.24,115.0,134.14,98542.98,0,Friday,2022
2022-12-17,P002,Smartphone,Electronics,186,556.74,8.83,103553.64,9,0.0521,177,98542.98,238.71,42251.67,56291.31,57.12,576.0,672.53,0.8278,100.23,76.73,4.1,0,1,0,0,0,5,12,4,Winter,1,69886.52,84601.02,69396.48,75035.89,127917.99,12306.66,125.0,137.14,96521.04,0,Saturday,2022
2022-12-18,P002,Smartphone,Electronics,176,574.53,5.19,101117.28,8,0.0457,168,96521.04,291.9,49039.2,47481.84,49.19,576.0,629.31,0.913,95.92,69.81,4.3,0,1,0,0,0,6,12,4,Winter,1,98542.98,84598.5,65072.18,76739.11,128966.29,14483.24,186.0,139.86,61160.13,0,Sunday,2022
2022-12-19,P002,Smartphone,Electronics,111,571.59,5.82,63446.49,4,0.041,107,61160.13,275.99,29530.93,31629.2,51.72,576.0,560.08,1.0206,97.55,66.57,3.1,0,0,0,0,0,0,12,4,Winter,1,96521.04,72515.03,92582.88,75116.99,127918.86,15625.98,176.0,138.0,63918.0,0,Monday,2022
2022-12-20,P002,Smartphone,Electronics,112,603.0,1.8,67536.0,6,0.0552,106,63918.0,292.57,31012.42,32905.58,51.48,576.0,598.22,1.008,101.38,69.85,4.8,0,0,0,0,0,1,12,4,Winter,1,61160.13,69912.36,83095.3,74260.65,127279.62,16115.33,111.0,135.14,69374.72,0,Tuesday,2022
2022-12-21,P002,Smartphone,Electronics,136,541.99,10.53,73710.64,8,0.0622,128,69374.72,311.98,39933.44,29441.28,42.44,576.0,607.85,0.8917,98.52,72.29,3.3,0,0,0,0,0,2,12,4,Winter,1,63918.0,64800.26,82646.16,74914.14,126837.24,15756.52,112.0,137.29,61684.2,0,Wednesday,2022
2022-12-22,P002,Smartphone,Electronics,115,571.15,5.92,65682.25,7,0.0687,108,61684.2,290.25,31347.0,30337.2,49.18,576.0,567.21,1.0069,99.25,66.32,4.2,0,0,0,0,0,3,12,4,Winter,1,69374.72,64995.61,231986.93,74441.08,121160.48,16148.76,136.0,137.29,93194.72,0,Thursday,2022
2022-12-23,P002,Smartphone,Electronics,170,589.84,3.11,100272.8,12,0.0738,158,93194.72,284.09,44886.22,48308.5,51.84,576.0,718.86,0.8205,101.23,66.18,4.0,0,0,0,0,0,4,12,4,Winter,1,61684.2,69886.52,206710.2,77770.83,117376.63,17407.08,115.0,143.71,133202.99,0,Friday,2022
2022-12-24,P002,Smartphone,Electronics,295,460.91,24.65,135968.45,6,0.0236,289,133202.99,285.36,82469.04,50733.95,38.09,576.0,580.93,0.7934,101.46,66.52,4.3,1,1,0,0,0,5,12,4,Winter,1,93194.72,98542.98,322235.1,82722.26,111075.56,26732.21,170.0,159.29,155901.72,0,Saturday,2022
2022-12-25,P002,Smartphone,Electronics,302,533.91,13.01,161240.82,10,0.0342,292,155901.72,233.67,68231.64,87670.08,56.23,576.0,640.54,0.8335,98.33,65.82,5.0,1,1,0,0,0,6,12,4,Winter,1,133202.99,96521.04,380356.32,91205.21,103593.74,38619.44,295.0,177.29,80933.32,1,Sunday,2022
2022-12-26,P002,Smartphone,Electronics,139,603.98,2.06,83953.22,5,0.0391,134,80933.32,297.89,39917.26,41016.06,50.68,576.0,623.33,0.969,102.3,68.72,3.7,0,0,0,0,0,0,12,4,Winter,1,155901.72,61160.13,194176.64,94029.95,99818.96,36732.64,302.0,181.29,66272.0,0,Monday,2022
2022-12-27,P002,Smartphone,Electronics,114,608.0,1.0,69312.0,5,0.0456,109,66272.0,282.21,30760.89,35511.11,53.58,576.0,555.82,1.0939,99.03,70.6,5.0,0,0,0,0,0,1,12,4,Winter,1,80933.32,63918.0,199852.38,94366.24,95366.29,36420.47,139.0,181.57,78315.86,0,Tuesday,2022
2022-12-28,P002,Smartphone,Electronics,158,536.41,11.37,84752.78,12,0.0808,146,78315.86,262.84,38374.64,39941.22,51.0,576.0,705.91,0.7599,101.5,69.91,3.1,0,0,0,0,0,2,12,4,Winter,1,66272.0,69374.72,219943.99,95643.54,90645.35,35544.15,114.0,184.71,64542.24,0,Wednesday,2022
2022-12-29,P002,Smartphone,Electronics,120,566.16,6.42,67939.2,6,0.0512,114,64542.24,257.82,29391.48,35150.76,54.46,576.0,566.62,0.9992,101.78,71.36,4.2,0,0,0,0,0,3,12,4,Winter,1,78315.86,61684.2,207619.6,96051.84,85876.1,35102.72,158.0,185.43,86241.2,0,Thursday,2022
2022-12-30,P002,Smartphone,Electronics,154,578.8,5.95,89135.2,5,0.0365,149,86241.2,264.82,39458.18,46783.02,54.25,576.0,679.77,0.8515,102.34,68.22,3.7,0,0,0,0,0,4,12,4,Winter,1,64542.24,93194.72,220645.92,95058.48,81395.95,35294.91,120.0,183.14,141305.0,0,Friday,2022
2022-12-31,P002,Smartphone,Electronics,257,565.22,6.72,145261.54,7,0.0298,250,141305.0,307.39,76847.5,64457.5,45.62,576.0,581.55,0.9719,100.36,67.03,3.9,1,1,0,0,0,5,12,4,Winter,1,86241.2,133202.99,70627.84,96215.91,83751.85,36852.74,154.0,177.71,152307.85,0,Saturday,2022
2023-01-01,P002,Smartphone,Electronics,320,499.37,18.45,159798.4,15,0.0475,305,152307.85,284.27,86702.35,65605.5,43.07,292.03,708.42,0.7049,99.11,69.09,4.0,1,1,0,0,0,6,1,1,Winter,1,141305.0,155901.72,85959.24,95702.5,85963.47,35895.24,257.0,180.29,64420.16,1,Sunday,2023
2023-01-02,P002,Smartphone,Electronics,119,575.18,5.64,68446.42,7,0.0648,112,64420.16,266.38,29834.56,34585.6,53.69,305.16,582.56,0.9873,100.49,66.01,3.8,0,0,0,0,0,0,1,1,Winter,1,152307.85,80933.32,103653.53,93343.47,84655.69,37532.9,320.0,177.43,74593.28,0,Monday,2023
2023-01-03,P002,Smartphone,Electronics,131,582.76,4.8,76341.56,3,0.024,128,74593.28,243.65,31187.2,43406.08,58.19,358.74,593.32,0.9822,103.04,71.2,3.9,0,0,0,0,0,1,1,1,Winter,1,64420.16,66272.0,93198.2,94532.23,84035.53,36654.07,119.0,179.86,68890.8,0,Tuesday,2023
2023-01-04,P002,Smartphone,Electronics,129,574.09,6.73,74057.61,9,0.0721,120,68890.8,303.88,36465.6,32425.2,47.07,415.12,550.54,1.0428,102.86,64.23,3.8,0,0,0,0,0,2,1,1,Winter,1,74593.28,78315.86,83957.76,93185.79,83533.3,37512.1,131.0,175.71,78303.0,0,Wednesday,2023
2023-01-05,P002,Smartphone,Electronics,137,607.0,0.1,83159.0,8,0.0627,129,78303.0,244.06,31483.74,46819.26,59.79,407.11,660.67,0.9188,102.43,75.25,3.9,0,0,0,0,0,3,1,1,Winter,1,68890.8,64542.24,62057.88,95151.61,84074.8,36094.64,129.0,178.14,74682.72,0,Thursday,2023
2023-01-06,P002,Smartphone,Electronics,136,592.72,3.28,80609.92,10,0.0774,126,74682.72,287.69,36248.94,38433.78,51.46,355.44,695.07,0.8527,98.55,66.95,3.7,0,0,0,0,0,4,1,1,Winter,1,78303.0,86241.2,71319.09,93500.4,84186.92,36827.15,137.0,175.57,94748.5,0,Friday,2023
2023-01-07,P002,Smartphone,Electronics,187,541.42,11.78,101245.54,12,0.0676,175,94748.5,248.78,43536.5,51212.0,54.05,348.23,665.94,0.813,101.03,67.66,3.4,0,1,0,0,0,5,1,1,Winter,1,74682.72,141305.0,74359.35,86849.47,84866.56,30397.56,136.0,165.57,79009.0,0,Saturday,2023
2023-01-08,P002,Smartphone,Electronics,144,564.35,7.21,81266.4,4,0.0311,140,79009.0,231.97,32475.8,46533.2,58.9,336.02,618.77,0.9121,96.79,74.09,4.1,0,1,0,0,0,6,1,1,Winter,1,94748.5,152307.85,75631.04,76378.21,84979.16,9602.17,187.0,140.43,68748.15,0,Sunday,2023
2023-01-09,P002,Smartphone,Electronics,123,597.81,2.35,73530.63,8,0.07,115,68748.15,255.44,29375.6,39372.55,57.27,401.2,568.88,1.0509,101.13,68.42,4.1,0,0,0,0,0,0,1,1,Winter,1,79009.0,64420.16,84601.02,76996.49,84450.73,8810.57,144.0,141.0,65522.19,0,Monday,2023
2023-01-10,P002,Smartphone,Electronics,118,590.29,3.47,69654.22,7,0.0671,111,65522.19,263.59,29258.49,36263.7,55.35,299.4,559.45,1.0551,101.55,68.05,4.1,0,0,0,0,0,1,1,1,Winter,1,68748.15,74593.28,84598.5,75700.62,83814.85,9830.96,123.0,139.14,79299.5,0,Tuesday,2023
2023-01-11,P002,Smartphone,Electronics,145,570.5,6.13,82722.5,6,0.0465,139,79299.5,296.72,41244.08,38055.42,47.99,367.46,717.45,0.7952,100.57,68.87,3.7,0,0,0,0,0,2,1,1,Winter,1,65522.19,68890.8,72515.03,77187.58,84041.0,9407.33,118.0,141.43,79000.6,0,Wednesday,2023
2023-01-12,P002,Smartphone,Electronics,153,541.1,10.95,82788.3,7,0.0481,146,79000.6,294.82,43043.72,35956.88,45.51,366.18,654.72,0.8265,96.94,72.75,3.5,0,0,0,0,0,3,1,1,Winter,1,79299.5,78303.0,69912.36,77287.24,84343.94,9424.8,145.0,143.71,82136.25,0,Thursday,2023
2023-01-13,P002,Smartphone,Electronics,158,551.25,9.16,87097.5,9,0.0578,149,82136.25,300.29,44743.21,37393.04,45.53,300.75,704.5,0.7825,102.74,70.54,3.8,0,0,0,0,0,4,1,1,Winter,1,79000.6,74682.72,64800.26,78352.03,84921.81,9502.23,153.0,146.86,102779.55,0,Friday,2023
2023-01-14,P002,Smartphone,Electronics,180,601.05,1.17,108189.0,9,0.0525,171,102779.55,236.69,40473.99,62305.56,60.62,346.54,696.78,0.8626,102.65,68.89,4.2,0,1,0,0,0,5,1,1,Winter,1,82136.25,94748.5,64995.61,79499.32,86181.27,11974.97,158.0,145.86,93371.94,0,Saturday,2023
2023-01-15,P002,Smartphone,Electronics,168,576.37,5.49,96830.16,6,0.0383,162,93371.94,295.13,47811.06,45560.88,48.8,371.18,618.46,0.9319,98.84,78.16,3.9,0,1,0,0,0,6,1,1,Winter,1,102779.55,79009.0,69886.52,81551.17,86964.12,13058.45,180.0,149.29,119081.91,0,Sunday,2023
2023-01-16,P002,Smartphone,Electronics,230,559.07,8.59,128586.1,17,0.076,213,119081.91,281.9,60044.7,59037.21,49.58,316.32,677.04,0.8258,102.23,71.14,4.3,1,0,0,0,0,0,1,1,Winter,1,93371.94,68748.15,98542.98,88741.71,87648.75,17822.51,168.0,164.57,79249.8,0,Monday,2023
2023-01-17,P002,Smartphone,Electronics,145,566.07,8.03,82080.15,5,0.0364,140,79249.8,234.71,32859.4,46390.4,58.54,370.63,623.54,0.9078,99.25,73.45,3.6,0,0,0,0,0,1,1,1,Winter,1,119081.91,65522.19,96521.04,90702.79,87073.04,15437.4,230.0,168.43,91295.28,0,Tuesday,2023
2023-01-18,P002,Smartphone,Electronics,155,612.72,0.01,94971.6,6,0.0449,149,91295.28,308.95,46033.55,45261.73,49.58,340.15,676.09,0.9063,101.05,63.69,3.6,0,0,0,0,0,2,1,1,Winter,1,79249.8,79299.5,61160.13,92416.48,88077.55,14603.87,145.0,169.86,77617.2,0,Wednesday,2023
2023-01-19,P002,Smartphone,Electronics,152,546.6,11.23,83083.2,10,0.0701,142,77617.2,311.82,44278.44,33338.76,42.95,420.52,620.51,0.8809,104.03,71.56,4.2,0,0,0,0,0,3,1,1,Winter,1,91295.28,79000.6,63918.0,92218.85,88534.19,14823.4,155.0,169.71,76091.94,0,Thursday,2023
2023-01-20,P002,Smartphone,Electronics,137,589.86,4.18,80810.82,8,0.0638,129,76091.94,260.93,33659.97,42431.97,55.76,388.46,664.98,0.887,103.23,68.92,4.2,0,0,0,0,0,4,1,1,Winter,1,77617.2,82136.25,69374.72,91355.37,88758.1,15660.98,152.0,166.71,89429.18,0,Friday,2023
2023-01-21,P002,Smartphone,Electronics,180,538.73,11.87,96971.4,14,0.0795,166,89429.18,233.68,38790.88,50638.3,56.62,320.88,608.22,0.8857,100.78,71.66,4.2,0,1,0,0,0,5,1,1,Winter,1,76091.94,102779.55,61684.2,89448.18,89682.93,14828.66,137.0,166.71,80041.36,0,Saturday,2023
2023-01-22,P002,Smartphone,Electronics,159,540.82,11.92,85990.38,11,0.0748,148,80041.36,290.67,43019.16,37022.2,46.25,311.37,540.47,1.0006,102.29,70.09,4.8,0,1,0,0,0,6,1,1,Winter,1,89429.18,93371.94,93194.72,87543.81,89244.48,15094.37,180.0,165.43,75968.6,0,Sunday,2023
2023-01-23,P002,Smartphone,Electronics,127,612.65,0.61,77806.55,3,0.024,124,75968.6,306.72,38033.28,37935.32,49.94,320.69,639.76,0.9576,100.28,72.57,4.3,0,0,0,0,0,0,1,1,Winter,1,80041.36,119081.91,133202.99,81384.77,87336.67,6335.58,159.0,150.71,75923.05,0,Monday,2023
2023-01-24,P002,Smartphone,Electronics,138,570.85,7.04,78777.3,5,0.0391,133,75923.05,228.28,30361.24,45561.81,60.01,363.63,691.41,0.8256,100.72,71.13,4.8,0,0,0,0,0,1,1,1,Winter,1,75968.6,79249.8,155901.72,80909.52,84670.71,6639.88,127.0,149.71,74256.6,0,Tuesday,2023
2023-01-25,P002,Smartphone,Electronics,141,562.55,8.64,79319.55,9,0.0651,132,74256.6,305.12,40275.84,33980.76,45.76,344.89,641.81,0.8765,102.89,67.47,4.0,0,0,0,0,0,2,1,1,Winter,1,75923.05,91295.28,80933.32,78475.42,84448.16,5155.12,138.0,147.71,82735.98,0,Wednesday,2023
2023-01-26,P002,Smartphone,Electronics,143,586.78,4.58,83909.54,2,0.0203,141,82735.98,261.73,36903.93,45832.05,55.4,374.07,708.41,0.8283,99.63,68.74,4.6,0,0,0,0,0,3,1,1,Winter,1,74256.6,77617.2,66272.0,79206.67,84996.96,5371.6,141.0,146.43,73141.44,0,Thursday,2023
2023-01-27,P002,Smartphone,Electronics,132,599.52,2.24,79136.64,10,0.0781,122,73141.44,244.84,29870.48,43270.96,59.16,385.83,627.79,0.955,102.33,70.62,4.4,0,0,0,0,0,4,1,1,Winter,1,82735.98,76091.94,78315.86,78785.17,84824.48,5758.56,143.0,145.71,88215.48,0,Friday,2023
2023-01-28,P002,Smartphone,Electronics,171,544.54,10.67,93116.34,9,0.0527,162,88215.48,303.41,49152.42,39063.06,44.28,289.93,693.14,0.7856,102.5,73.14,3.7,0,1,0,0,0,5,1,1,Winter,1,73141.44,89429.18,64542.24,78611.79,85613.58,5391.22,132.0,144.43,100984.9,0,Saturday,2023
2023-01-29,P002,Smartphone,Electronics,177,604.7,1.8,107031.9,10,0.0571,167,100984.9,285.49,47676.83,53308.07,52.79,329.95,686.78,0.8805,102.11,74.15,3.9,0,1,0,0,0,6,1,1,Winter,1,88215.48,80041.36,86241.2,81603.72,86105.04,10084.99,171.0,147.0,63527.47,0,Sunday,2023
2023-01-30,P002,Smartphone,Electronics,117,562.19,7.47,65776.23,4,0.0422,113,63527.47,254.04,28706.52,34820.95,54.81,409.65,574.34,0.9788,102.33,72.11,4.5,0,0,0,0,0,0,1,1,Winter,1,100984.9,75968.6,141305.0,79826.42,83512.46,12132.1,177.0,145.57,68027.2,0,Monday,2023
2023-01-31,P002,Smartphone,Electronics,128,557.6,8.97,71372.8,6,0.0538,122,68027.2,257.87,31460.14,36567.06,53.75,415.15,594.85,0.9374,104.08,74.43,3.6,0,0,0,0,0,1,1,1,Winter,1,63527.47,75923.05,152307.85,78698.44,80703.1,12898.36,117.0,144.14,69666.02,0,Tuesday,2023
2023-02-01,P002,Smartphone,Electronics,128,590.39,3.87,75569.92,10,0.0805,118,69666.02,251.97,29732.46,39933.56,57.32,319.08,668.67,0.8829,102.7,74.21,4.2,0,0,0,0,0,2,2,1,Winter,1,68027.2,74256.6,64420.16,78042.64,80877.96,13273.09,128.0,142.29,75527.76,0,Wednesday,2023
2023-02-02,P002,Smartphone,Electronics,139,572.18,7.38,79533.02,7,0.056,132,75527.76,278.16,36717.12,38810.64,51.39,373.75,671.52,0.8521,101.58,71.93,4.1,0,0,0,0,0,3,2,1,Winter,1,69666.02,82735.98,74593.28,77012.9,80909.11,13127.1,128.0,141.71,58226.5,0,Thursday,2023
2023-02-03,P002,Smartphone,Electronics,110,576.5,5.49,63415.0,9,0.0892,101,58226.5,270.07,27277.07,30949.43,53.15,355.37,595.68,0.9678,99.71,69.67,4.3,0,0,0,0,0,4,2,1,Winter,1,75527.76,73141.44,68890.8,74882.19,80553.64,14944.82,139.0,138.57,75277.44,0,Friday,2023
2023-02-04,P002,Smartphone,Electronics,131,597.44,2.33,78264.64,5,0.0458,126,75277.44,252.68,31837.68,43439.76,57.71,412.76,542.54,1.1012,103.53,78.14,3.9,0,1,0,0,0,5,2,1,Winter,1,58226.5,88215.48,78303.0,73033.9,80452.78,13775.29,110.0,132.86,83457.7,0,Saturday,2023
2023-02-05,P002,Smartphone,Electronics,159,552.7,9.94,87879.3,8,0.0556,151,83457.7,234.92,35472.92,47984.78,57.5,417.35,654.21,0.8448,103.9,73.99,4.2,0,1,0,0,0,6,2,1,Winter,1,75277.44,100984.9,74682.72,70530.01,80745.28,8387.13,131.0,130.29,72606.3,0,Sunday,2023
2023-02-06,P002,Smartphone,Electronics,139,558.51,8.83,77632.89,9,0.0706,130,72606.3,296.46,38539.8,34066.5,46.92,425.31,572.21,0.9761,100.94,74.01,4.4,0,0,0,0,0,0,2,1,Winter,1,83457.7,63527.47,94748.5,71826.99,80007.21,7805.59,159.0,133.43,62645.1,0,Monday,2023
2023-02-07,P002,Smartphone,Electronics,120,544.74,10.24,65368.8,5,0.0473,115,62645.1,296.01,34041.15,28603.95,45.66,337.43,664.78,0.8194,100.89,72.64,4.7,0,0,0,0,0,1,2,1,Winter,1,72606.3,68027.2,79009.0,71058.12,79461.75,8478.35,139.0,132.29,77847.75,0,Tuesday,2023
2023-02-08,P002,Smartphone,Electronics,144,576.65,4.89,83037.6,9,0.0664,135,77847.75,298.92,40354.2,37493.55,48.16,296.36,695.87,0.8287,103.12,73.14,4.0,0,0,0,0,0,2,2,1,Winter,1,62645.1,69666.02,68748.15,72226.94,79765.07,8811.85,120.0,134.57,66542.4,0,Wednesday,2023
2023-02-09,P002,Smartphone,Electronics,126,554.52,9.19,69869.52,6,0.0526,120,66542.4,235.26,28231.2,38311.2,57.57,356.93,572.85,0.968,104.56,70.68,4.3,0,0,0,0,0,3,2,1,Winter,1,77847.75,75527.76,65522.19,70943.31,79799.07,8904.84,144.0,132.71,63071.84,0,Thursday,2023
2023-02-10,P002,Smartphone,Electronics,112,606.46,0.68,67923.52,8,0.0758,104,63071.84,287.62,29912.48,33159.36,52.57,354.79,650.56,0.9322,104.68,71.77,4.1,0,0,0,0,0,4,2,1,Winter,1,66542.4,58226.5,79299.5,71635.5,79258.15,7881.05,126.0,133.0,91776.0,0,Friday,2023
2023-02-11,P002,Smartphone,Electronics,169,573.6,6.33,96938.4,9,0.0574,160,91776.0,278.09,44494.4,47281.6,51.52,300.6,659.17,0.8702,103.92,72.24,3.5,0,1,0,0,0,5,2,1,Winter,1,63071.84,75277.44,79000.6,73992.44,79684.0,11001.18,112.0,138.43,80528.26,0,Saturday,2023
2023-02-12,P002,Smartphone,Electronics,142,579.34,4.99,82266.28,3,0.0216,139,80528.26,295.93,41134.27,39393.99,48.92,294.99,675.44,0.8577,104.53,76.66,4.4,0,1,0,0,0,6,2,1,Winter,1,91776.0,83457.7,82136.25,73573.95,79630.4,10630.58,169.0,136.0,52230.36,0,Sunday,2023
2023-02-13,P002,Smartphone,Electronics,98,573.96,5.89,56248.08,7,0.0759,91,52230.36,245.95,22381.45,29848.91,57.15,302.68,550.29,1.043,105.04,71.57,4.2,0,0,0,0,0,0,2,1,Winter,1,80528.26,72606.3,102779.55,70663.1,77945.43,13375.08,142.0,130.14,63661.68,0,Monday,2023
2023-02-14,P002,Smartphone,Electronics,117,589.46,3.21,68966.82,9,0.0815,108,63661.68,244.45,26400.6,37261.08,58.53,362.16,597.91,0.9859,103.19,69.75,4.6,0,0,0,0,0,1,2,1,Winter,1,52230.36,62645.1,93371.94,70808.33,76955.08,13278.68,98.0,129.71,70913.28,0,Tuesday,2023
